ItemCode,ItemName,PrimaryUnit,ExtraUnit,ExtraBarcode,ExtraPrice
"3529000016","F.CLARK ESSENCE PINEAPPLE 28ML","PCS","OUT","2004001485833","39.675"
"3529000016","F.CLARK ESSENCE PINEAPPLE 28ML","PCS","CTN","2004000204671","483"
"3529000017","F.CLARK ESSENCE ROSE 28ML","PCS","OUT","2011011020527","37.95"
"3529000017","F.CLARK ESSENCE ROSE 28ML","PCS","CTN","2004000204688","455.4"
"3529000018","F.CLARK ESSENCE ORANGE 28ML","PCS","OUT","2005000350771","37.95"
"3529000018","F.CLARK ESSENCE ORANGE 28ML","PCS","CTN","2004000204695","455.4"
"3529000019","F.CLARK ESSENCE VANILLA 28ML","PCS","OUT","2004000154617","42.262499999999996"
"3529000019","F.CLARK ESSENCE VANILLA 28ML","PCS","OUT","5023659209179","42.262499999999996"
"3529000019","F.CLARK ESSENCE VANILLA 28ML","PCS","CTN","2004000204930","507.15000000000003"
"3529000024","NATCO ESSENCE VANILLA 28ML","PCS","CTN","2007000405697","27.599999999999998"
"3530000032","FC CUSTARD POWDER 300G","PCS","OFFER","5023659202477","16.9625"
"3530000032","FC CUSTARD POWDER 300G","PCS","CTN","2004000204718","299"
"3530000033","F.CLARK CUSTARD POWDER 450 GR","PCS","CTN","2004000204725","294.1125"
"3530000034","AL ALALI CUSTARD POWDER 450GR","PCS","CTN","2004000154839","272.55"
"3530000054","GREENS CUSTARD POWDER 454GM","PCS","CTN","2011011026550","186.3"
"3531000028","HEINZ VINEGAR-APPLE 32OZ","PCS","CTN","2008000424251","244.89249999999996"
"3531000038","AL SULTAN YELLOW FLOUR (BEISEN) 1 KG","500GR","1KG","1000063100586","7.4750000000000005"
"3531000039","F.CLARK CORN FLOUR PKTS 400GR","PCS","CTN","2004000204756","205.85"
"3531000040","F.CLARK CORN FLOUR IN TINS 400GR","PCS","CTN","2004000204732","253.57500000000002"
"3531000041","F.CLARK CORN FLOUR PKTS 200 GR","PCS","CTN","2004000204749","227.7"
"3531000045","AFM SEMOLINA SOFT 1KG","500GR","KG","1000064300404","5.4625"
"3531000045","AFM SEMOLINA SOFT 1KG","500GR","50KG","3030000000015","287.5"
"3531000046","AFM SEMOLINA HARD 1KG","500GR","KG","1000064300411","5.4625"
"3531000046","AFM SEMOLINA HARD 1KG","500GR","50KG","2004000075493","287.5"
"3531000048","AFM WHEAT 1KG","PCS","500GR","3030000000346","2.2885"
"3531000048","AFM WHEAT 1KG","PCS","KG","1000051900211","4.3125"
"3531000052","AFM FLOUR NO.1 50KG","SIZE-1","4KG","3030000001160","13.225000000000001"
"3531000052","AFM FLOUR NO.1 50KG","SIZE-1","5KG","3030000001041","31.05"
"3531000052","AFM FLOUR NO.1 50KG","SIZE-1","50KG","2004000113560","172.5"
"3531000053","AFM FLOUR NO.2 50KG","SIZE-1","5KG","3030000001042","21.85"
"3531000053","AFM FLOUR NO.2 50KG","SIZE-1","50KG","2004000113577","176.52499999999998"
"3531000054","AL ALALI CORN FLOUR 450GR","PCS","CTN","2004000154730","244.95"
"3531000057","AL ALALI CORN FLOUR 400GR.","PCS","CTN","2004000154723","156.6875"
"3531000070","SAFA CORN FLOUR (PACKET) 400 GR","PCS","CTN","2004000166054","124.2"
"3531000074","SAFA SEMOLINA 500G","PCS","CTN","2006000363563","262.1425"
"3531000076","HOME PRIDE RAISING FLOUR 1KG","PCS","CTN","2004000214793","141.45"
"3531000077","HOME PRIDE PLAIN FLOUR 1KG","PCS","CTN","2004000214809","166.75"
"3531000096","AFM HAREES 1KG","500GR","KG","2007000406151","5.4625"
"3531000103","GOLD MEDAL GMKT FLOUR 2KG","PCS","CTN","2008000436186","217.35"
"3531000105","NATCO CORN FLOUR 400GR","PCS","CTN","2008000438999","101.775"
"3531000118","GREENS CORN FLOUR 400GM","PCS","CTN","2011011026574","111.09"
"3531000130","JENAN ALL PURPOSE FLOUR1KG","PCS","CTN","2013011044282","60.375"
"3531000131","JENAN CHAPPATHI ATTA 2KG","PCS","CTN","2013011044299","103.44250000000001"
"3531000132","JENAN CHAPPATHI ATTA 5KG","PCS","CTN","2013011044305","97.69250000000001"
"3532000002","F.CLARK FOOD COLOUR YELLOW 28ML","PCS","OUT","2005000350764","29.0375"
"3532000002","F.CLARK FOOD COLOUR YELLOW 28ML","PCS","CTN","2004000204992","347.3"
"3532000003","F.CLARK FOOD COLOUR RED 28ML","PCS","OUT","2005000350788","43.6425"
"3532000003","F.CLARK FOOD COLOUR RED 28ML","PCS","CTN","2004000205005","523.8249999999999"
"3532000004","F.CLARK FOOD COLOUR GREEN 28ML","PCS","OUT","2011011020503","43.125"
"3532000004","F.CLARK FOOD COLOUR GREEN 28ML","PCS","CTN","2004000205012","517.5"
"3532000005","F.CLARK FOOD COLOUR BLUE 28ML","PCS","OUT","2004001485826","37.95"
"3532000005","F.CLARK FOOD COLOUR BLUE 28ML","PCS","CTN","2004000205029","455.4"
"3532000011","TAJ MAHAL SAFFRON 2GR","PCS","CTN","2004000063148","747.5"
"3532000012","TAJ MAHAL SAFFRON 4GR","PCS","CTN","2004000229148","1414.5"
"3532000025","TAJ MAHAL SAFFRON 1GR","PCS","CTN","2009000446946","444.36"
"3535000037","D.FRESH ROSE SYRUP 725ML","PCS","CTN","2004000155232","82.11000000000001"
"3535000038","D.FRESH ROSE WATER 400ML","PCS","CTN","2004000155249","26.565"
"3535000039","KASSATLY FLOWER WATER 9OZ","PCS","CTN","2009000010512","270.25"
"3535000040","KASSATLY ROSE WATER 9OZ","PCS","CTN","2009000010529","270.25"
"3535000041","KASSATLY FLOWER WATER 19OZ","PCS","CTN","2009000010536","259.9"
"3535000042","KASSATLY ROSE WATER 19OZ","PCS","CTN","2009000010543","258.75"
"3535000043","RABEE ROSE WATER 1L","PCS","CTN","2005000346545","198.95"
"3535000046","RABEE ROSE WATER 430ML","PCS","CTN","2004001497980","164.45"
"3535000047","RABEE ROSE WATER 2LT","PCS","CTN","2004000181248","189.6925"
"3535000048","YAMAMA FLOWER WATER 750 ML","PCS","CTN","2004000154341","174.51250000000002"
"3535000049","YAMAMA ROSE WATER 750ML","PCS","CTN","2004000154365","174.51250000000002"
"3535000050","YAMAMA ROSE WATER 300 ML","PCS","CTN","2004000154372","175.95000000000002"
"3535000051","YAMAMA FLOWER WATER 300 ML","PCS","CTN","2004000154358","180.2625"
"3535000056","NATCO ROSE WATER 450ML","PCS","CTN","2007000394410","26.565"
"3537000027","SAFA BREAD CRUMBS 15 OZ","PCS","CTN","2004000166061","110.39999999999999"
"3537000028","A.GARDEN BREAD CRUMBS GARLIC 15OZ","PCS","CTN","2004000173700","189.175"
"3537000031","A.GARDEN BREAD CRUMBS 8OZ","PCS","CTN","2004000173793","119.02499999999999"
"3537000049","A.KITCHEN BREAD CRUMBS HOT & SPICY 425GM","PCS","CTN","2015011051819","173.59249999999997"
"3537000050","A.KITCHEN BREAD CRUMBS GARLIC 425GM","PCS","CTN","2015011051802","173.65"
"3537000051","A.KITCHEN BREAD CRUMBS ITALIAN 425GM","PCS","CTN","2015011051826","173.59249999999997"
"3537000053","A.KITCHEN BREAD CRUNBS PLAIN 680GM","PCS","CTN","2015011051840","161"
"3538000021","SIS RAW SUGAR 1KG","PCS","CTN","2005000319563","460"
"3538000022","AL SULTAN SUGAR 50KG","SIZE-1","SIZE-2","1000063800165","17.238500000000002"
"3538000022","AL SULTAN SUGAR 50KG","SIZE-1","50KG","2004000032588","216.2"
"3538000028","FAL WHITE BRIDGE SUGAR 450GR","PCS","CTN","2004001493920","163.0125"
"3538000031","LUMP SUGAR 400 GR","PCS","CTN","2004000158509","163.0125"
"3538000036","SAFA SUGAR CUBE 1 KG","PCS","CTN","2004000166153","132.25"
"3538000038","SIS CASTER SUGAR 1 KG","PCS","CTN","2004000053897","314.525"
"3538000040","SIS CUBE WHITE SUGAR 500GM","PCS","CTN","2004000157281","269.09999999999997"
"3538000041","SIS ICING SUGAR 500GR","PCS","CTN","2004000158462","224.25"
"3538000042","SIS FRUIT SUGAR 500 GR","PCS","CTN","2004000222972","164.3925"
"3538000043","SIS SUGAR SINGAPORE 2KG","PCS","CTN","08888167235020","156.975"
"3538000062","SIS SUGAR BROWN 1KG","PCS","CTN","2008000438715","480.4125"
"3538000063","SIS RAW SUGAR CUBE 500GM","PCS","CTN","2008000438722","418.6"
"3538000064","TATE&LYLE ICING SUGAR 500GR","PCS","CTN","2009000441361","112.125"
"3538000065","TATE&LYLE GRANULATED SUGAR 2KG","PCS","CTN","2009000441378","99.1875"
"3538000066","TATE&LYLE LIGHT BROWN SUGAR 500GR","PCS","CTN","2009000441385","111.54884999999999"
"3538000067","TATE&LYLE LIGHT DARK SUGAR 500GR","PCS","CTN","2009000441392","111.54884999999999"
"3538000068","TAIKOO CUBE SUGAR 454GR","PCS","CTN","2009000441408","189.75"
"3538000069","MAJESTIC WHITE SUGAR STICKS 350GR","PCS","CTN","2009000441675","264.5"
"3538000070","MAJESTIC BROWN SUGAR STICKS 350GR","PCS","CTN","2009000441682","299.575"
"3539000002","KABATILO FALAFEL 500G","PCS","CTN","2012011034736","485.875115"
"3540000072","BETTY CROCKER CAKE MIX YELLOW 500GR","PCS","CTN","2005000333019","147.20000000000002"
"3540000077","AL ALALI PANCAKE MIX 454GR","PCS","CTN","2004000155904","131.1"
"3540000079","A.GARDEN C\MIX S\B 500GR","PCS","CTN","2004000171218","147.20000000000002"
"3540000080","A.GARDEN C\MIX VANILLA 500GR","PCS","CTN","2004000171225","162.725"
"3540000081","A.GARDEN CAKE MIX CHOCO 500GR","PCS","CTN","2004000172260","157.4925"
"3540000083","DREAMWHIP WHIP 144GR","PCS","CTN","10043000359607","172.5"
"3540000083","DREAMWHIP WHIP 144GR","PCS","CTN","7622300470319","172.5"
"3540000084","DREAMWHIP WHIP 72GR","PCS","CTN","10043000359706","106.93849999999999"
"3540000084","DREAMWHIP WHIP 72GR","PCS","CTN","7622300470333","106.93849999999999"
"3540000085","AL ALALI CAKE MIX LEMON 524 GR","PCS","CTN","2004000154600","176.8125"
"3540000087","AL ALALI CAKE MIX COCONUT 500 GR","PCS","CTN","2004000154655","178.25"
"3540000089","AL ALALI CAKE MIX STRAWBERRY 524 GR","PCS","CTN","2004000154648","176.8125"
"3540000090","AL ALALI CAKE MIX CHOCOLATE 500 GR","PCS","CTN","2004000154624","172.2125"
"3540000091","AL ALALI CAKE MIX ORANGE 500GR","PCS","CTN","2004000154594","172.2125"
"3540000092","AL ALALI CAKE MIX YELLOW 524 GR","PCS","CTN","2004000154587","174.8"
"3540000093","AL ALALI CAKE MIX WHITE 524 GR","PCS","CTN","2004000154570","215.05"
"3540000094","AL ALALI CAKE MIX POUND 481 GR","PCS","CTN","2004000154631","183.71249999999998"
"3540000095","AL ALALI CAKE MIX PINEAPPLE 524 GR","PCS","CTN","2004000154686","189.75"
"3540000096","AL ALALI CAKE MIX MARBLE 500 GR","PCS","CTN","2004000154679","188.3125"
"3540000097","BEST MIX BASBOUSAH MIX 450 gr","PCS","CTN","2004000153917","105.65625"
"3540000103","BEST MIX DONUT MIX 500 GR","PCS","CTN","06400366","111.550115"
"3540000114","PILLSBURY C/MIX GOLDEN VANILLA 485GR","PCS","CTN","2005000359552","170.14249999999998"
"3540000115","BETTY CROCKER CAKE MIX- BUTTER MILK PANCAKE 32 OZ","PCS","CTN","2005000333064","229.425"
"3540000116","BETTY CROCKER CAKE MIX ORANGE 500GR","PCS","CTN","2004000217268","147.20000000000002"
"3540000117","BETTY CROCKER CAKE MIX LEMON 500GR","PCS","CTN","2004000217275","185.725"
"3540000118","BETTY CROCKER CAKE MIX-DARK CHOCOLATE 500GR","PCS","CTN","2004000217282","132.82500000000002"
"3540000119","BETTY CROCKER CAKE M/CHOCO 500GR","PCS","CTN","2004000217299","132.82500000000002"
"3540000120","BETTY CROCKER CAKE MIX WHITE 500GR","PCS","CTN","2004000217305","138.8625"
"3540000123","BETTY CROCKER CAKE W/CHOCO 500GR","PCS","CTN","2004000217336","221.8925"
"3540000124","BETTY CROCKER CAKE MIX STRAWBERRY 500GR","PCS","CTN","2004000217343","132.82500000000002"
"3540000126","BETTY CROCKER CAKE MIX - FRENCH VANILLA 500GR","PCS","CTN","2004000217367","132.82500000000002"
"3540000134","PILLSBURY CAKEMIX COCO 485GR","PCS","CTN","2004000177913","170.14249999999998"
"3540000135","PILLSBURY CAKEMIX DARK CHOCOLATE 485GR","PCS","CTN","2004000177906","172.2125"
"3540000136","PILLSBURY C/MIX YELLOW 485GR","PCS","CTN","2004000177890","166.75"
"3540000137","PILLSBURY CAKEMIX WHITE 485GR","PCS","CTN","2004000177883","172.2125"
"3540000138","PILLSBURY C/MIX FUNFETTI 485GR","PCS","CTN","2004000177876","141.45"
"3540000139","PILLSBURY FROSTING STRAWBERRY 453GR","PCS","CTN","2004000177852","139.15"
"3540000140","PILLSBURY FROSTING CHOCLATE FUDGE 453GR","PCS","CTN","2004000177845","139.15"
"3540000141","PILLSBURY FROSTING VANILLA 453GR","PCS","CTN","2004000177838","140.01250000000002"
"3540000142","PILLSBURY C/MIX ORANGE 485GR","PCS","CTN","2004000177708","143.75"
"3540000143","PILLSBURY C/MIX LEMON 485GR","PCS","CTN","2004000177715","171.0625"
"3540000145","BEST MIX PIZZA BASE MIX 450GR","PCS","CTN","2007000390238","111.550115"
"3540000147","AL ALALI BASBOUSAH MIX 500GR","PCS","CTN","2007000399224","143.75"
"3540000148","PILLSBURY PANCAKE MIX 500GR","PCS","CTN","2007000400111","170.2"
"3540000156","AL ALALI RICH COCOA 225GR","PCS","CTN","2007000403112","434.6425"
"3540000159","GITTS GULAB JAMUN MIX 200GR","PCS","CTN","2007000405703","110.39999999999999"
"3540000168","BETTY CROCKER DELIGHT C/MIX CHO.2IN1 600GR","PCS","CTN","2008000436100","187.45"
"3540000169","BETTY CROCKER FUDG BRROWNI MIX 19.5OZ","PCS","CTN","2008000436124","276"
"3540000170","BETTY CROCKER B.B MUFIN MIX 16.5OZ","PCS","CTN","2008000436131","182.85000000000002"
"3540000173","BETTY CROCKER CHOCOL CHUNK 500GR","PCS","CTN","2008000436162","258.175"
"3540000174","BETTY CROCKER FROSTING CHOCOLATE 16OZ","PCS","CTN","2008000436179","87.400115"
"3540000184","PILLSBURY FROSTING MILK CHOCOLATE 453GR","PCS","CTN","2012011037492","139.15"
"3540000200","F.CLARK WHIPPED TOPPING MIX 72GM","PCS","OUT","5352101004940","45.137615000000004"
"3541000141","F.CLARK JELLY STRAWBERRY 85GR","PCS","OUT2","5352101058264","17.825"
"3541000141","F.CLARK JELLY STRAWBERRY 85GR","PCS","OFFER","5023659203023","35.9375"
"3541000141","F.CLARK JELLY STRAWBERRY 85GR","PCS","OFFER","5023659930738","35.9375"
"3541000141","F.CLARK JELLY STRAWBERRY 85GR","PCS","OUT","5352101006173","35.9375"
"3541000141","F.CLARK JELLY STRAWBERRY 85GR","PCS","OUT","5352101032615","35.9375"
"3541000141","F.CLARK JELLY STRAWBERRY 85GR","PCS","CTN","2004000149361","428.93850000000003"
"3541000145","F.CLARK JELLY PINEAPPLE 85GR","PCS","OFFER","2010000025956","18.975"
"3541000145","F.CLARK JELLY PINEAPPLE 85GR","PCS","OUT","2004000113652","37.6625"
"3541000145","F.CLARK JELLY PINEAPPLE 85GR","PCS","OUT","5352101529306","37.6625"
"3541000145","F.CLARK JELLY PINEAPPLE 85GR","PCS","CTN","2004000149316","448.5"
"3541000146","F.CLARK JELLY ORANGE 85GR","PCS","OUT","5352101553158","37.6625"
"3541000146","F.CLARK JELLY ORANGE 85GR","PCS","CTN","2004000149392","431.25"
"3541000153","SAFA JELLY ORANGE 75GR","PCS","OFFER","2005000349461","20.125"
"3541000153","SAFA JELLY ORANGE 75GR","PCS","OFFER","5000318100978","20.125"
"3541000153","SAFA JELLY ORANGE 75GR","PCS","OFFER","6290050400903","20.125"
"3541000162","ROYAL CHEERY JELLY 85GR","PCS","OUT","6291104331280","26.7375"
"3541000162","ROYAL CHEERY JELLY 85GR","PCS","OUT","7622300539979","26.7375"
"3541000162","ROYAL CHEERY JELLY 85GR","PCS","CTN","2004000215578","159.85011500000002"
"3541000167","ROYAL STRWBERRY JELLY 85GR","PCS","OUT","6291104331266","30.762500000000003"
"3541000167","ROYAL STRWBERRY JELLY 85GR","PCS","OUT","7622300539580","30.762500000000003"
"3541000167","ROYAL STRWBERRY JELLY 85GR","PCS","CTN","2004000216384","184.000115"
"3541000172","AL ALALI GELATIN CHERRY 85GR","PCS","OUT","3030000000857","33.2925"
"3541000172","AL ALALI GELATIN CHERRY 85GR","PCS","CTN","2007000403136","234.025"
"3541000173","AL ALALI GELATIN STRAWBERRY 85GR","PCS","OUT","3030000000856","36.225"
"3541000173","AL ALALI GELATIN STRAWBERRY 85GR","PCS","CTN","2007000403143","217.35"
"3541000174","AL ALALI GELATIN ORANGE 85GR","PCS","CTN","2007000403150","217.35"
"3541000175","AL ALALI GELATIN LEMON 85GR","PCS","CTN","2007000403167","217.35"
"3541000176","AL ALALI GELATIN LIME 85GR","PCS","OUT","2017011053855","34.2125"
"3541000176","AL ALALI GELATIN LIME 85GR","PCS","CTN","2007000403174","204.125"
"3541000178","ROYAL R\BERRY JELLY 85GR","PCS","OUT","6291104331273","25.29954"
"3541000178","ROYAL R\BERRY JELLY 85GR","PCS","OUT","7622300539931","25.29954"
"3541000178","ROYAL R\BERRY JELLY 85GR","PCS","CTN","2007000405321","142.485"
"3541000183","F.CLARK JELLY APRICOT 85GR","PCS","OUT","2008000429164","34.2125"
"3541000183","F.CLARK JELLY APRICOT 85GR","PCS","OUT","5352101000898","34.2125"
"3541000183","F.CLARK JELLY APRICOT 85GR","PCS","CTN","2008000429171","410.2625"
"3541000184","F.CLARK JELLY CHERRY 85GR","PCS","OFFER","5023659203016","35.9375"
"3541000184","F.CLARK JELLY CHERRY 85GR","PCS","OFFER","5023659930745","35.9375"
"3541000184","F.CLARK JELLY CHERRY 85GR","PCS","OUT","2008000429188","35.9375"
"3541000184","F.CLARK JELLY CHERRY 85GR","PCS","OUT","5352101006210","35.9375"
"3541000184","F.CLARK JELLY CHERRY 85GR","PCS","OUT","5352101052484","35.9375"
"3541000184","F.CLARK JELLY CHERRY 85GR","PCS","CTN","2008000429201","428.93850000000003"
"3541000185","F.CLARK JELLY LEMON 85GR","PCS","OUT","2008000429218","34.2125"
"3541000185","F.CLARK JELLY LEMON 85GR","PCS","OUT","5352101008238","34.2125"
"3541000185","F.CLARK JELLY LEMON 85GR","PCS","CTN","2008000429225","409.40000000000003"
"3541000186","F.CLARK JELLY LIME 85GR","PCS","OUT","2008000429232","37.6625"
"3541000186","F.CLARK JELLY LIME 85GR","PCS","OUT","5352101079887","37.6625"
"3541000186","F.CLARK JELLY LIME 85GR","PCS","CTN","2008000429249","448.5"
"3541000187","F.CLARK JELLY MANGO 85GR","PCS","OUT","2008000429256","34.2125"
"3541000187","F.CLARK JELLY MANGO 85GR","PCS","OUT","5352101026133","34.2125"
"3541000187","F.CLARK JELLY MANGO 85GR","PCS","CTN","2008000429263","409.6875"
"3541000188","F.CLARK JELLY PEACH 85GR","PCS","OUT","2008000429270","23.54625"
"3541000188","F.CLARK JELLY PEACH 85GR","PCS","OUT","5352101374012","23.54625"
"3541000188","F.CLARK JELLY PEACH 85GR","PCS","CTN","2008000429287","265.65000000000003"
"3541000189","F.CLARK JELLY RASPBERRY 85GR","PCS","OFFER","5023659203009","35.9375"
"3541000189","F.CLARK JELLY RASPBERRY 85GR","PCS","OFFER","5023659930752","35.9375"
"3541000189","F.CLARK JELLY RASPBERRY 85GR","PCS","OUT","2008000429294","35.9375"
"3541000189","F.CLARK JELLY RASPBERRY 85GR","PCS","OUT","5352101006203","35.9375"
"3541000189","F.CLARK JELLY RASPBERRY 85GR","PCS","OUT","5352101489808","35.9375"
"3541000189","F.CLARK JELLY RASPBERRY 85GR","PCS","CTN","2008000429300","428.93850000000003"
"3541000190","F.CLARK JELLY SBERRY/BANANA 85GR","PCS","OFFER","5023659203412","34.2125"
"3541000190","F.CLARK JELLY SBERRY/BANANA 85GR","PCS","OFFER","5023659930769","34.2125"
"3541000190","F.CLARK JELLY SBERRY/BANANA 85GR","PCS","OUT","2008000429317","34.2125"
"3541000190","F.CLARK JELLY SBERRY/BANANA 85GR","PCS","OUT","5352101009488","34.2125"
"3541000190","F.CLARK JELLY SBERRY/BANANA 85GR","PCS","CTN","2008000429324","409.40000000000003"
"3541000202","GREENS JELLY STRAWBERRY 80GM","PCS","OUT","5000318100961","24.15"
"3541000202","GREENS JELLY STRAWBERRY 80GM","PCS","CTN","2011011026451","144.9"
"3541000203","GREENS JELLY CHERRY 80GM","PCS","OUT","5000318100985","24.15"
"3541000203","GREENS JELLY CHERRY 80GM","PCS","CTN","2011011026475","144.9"
"3541000204","GREENS JELLY PINEAPPLE 80GM","PCS","OUT","5000318100992","24.15"
"3541000204","GREENS JELLY PINEAPPLE 80GM","PCS","CTN","2011011026482","144.9"
"3541000205","GREENS JELLY ORANGE 80GM","PCS","OUT","5000318101005","24.15"
"3541000205","GREENS JELLY ORANGE 80GM","PCS","CTN","2011011026499","144.9"
"3541000206","GREENS JELLY MANGO 80GM","PCS","OUT","5000318106598","24.15"
"3541000206","GREENS JELLY MANGO 80GM","PCS","CTN","2011011026505","144.9"
"3541000207","GREENS JELLY MIXED FRUIT 80GM","PCS","OUT","5000318106703","24.15"
"3541000207","GREENS JELLY MIXED FRUIT 80GM","PCS","CTN","2011011026512","144.9"
"3541000223","DAVIS GELATINE 125GM","PCS","OUT","2013011044381","208.724885"
"3543000022","VIRGINIA SEMOLINA 500GR","PCS","CTN","2004000236276","181.125"
"3544000002","AL ALALI MUHALLABIA MIX 96GR","PCS","CTN","2007000403044","228.5625"
"3544000004","F.CLARK MUHALLABIA 85GR","PCS","OFFER","5023659207298","16.9625"
"3544000004","F.CLARK MUHALLABIA 85GR","PCS","OUT","2008000429584","52.0375"
"3544000004","F.CLARK MUHALLABIA 85GR","PCS","OUT","5352101426162","52.0375"
"3544000004","F.CLARK MUHALLABIA 85GR","PCS","CTN","2008000429591","311.65"
"3544000016","GREENS MUHALLABIA 85GM","PCS","OUT","5000318100954","19.92375"
"3544000016","GREENS MUHALLABIA 85GM","PCS","OUT","5000318109148","19.92375"
"3544000016","GREENS MUHALLABIA 85GM","PCS","CTN","2011011026536","236.67000000000004"
"5003000016","IDEAL HOME SOFT BROOMS COLOR","PCS","CTN","2004000158639","197.79999999999998"
"5008000019","LINIA BANNISTER BRUSH-BLACK SYNTHETIC 1 PC","PCS","OUT","2004000135043","101.14250000000001"
"5014000173","BA AZEEM HARD SCRUBBER 3PCS","PCS","CTN","2004000158820","199.23749999999998"
"5014000186","LINIA S\METAL 10X45CM","SIZE-1","CTN","2004000291374","212.75"
"5014000189","LINIA LAVATORY BRUSH-PPN SYNTHETIC FIL. 10 PC","PCS","CTN","2004000292081","135.700115"
"5014000196","HTE BROOM ARISTELLA","PCS","CTN","2005000337529","123.05000000000001"
"5014000197","HTE ARS-105 BROOM ARIELLA","PCS","CTN","2005000337536","126.78750000000001"
"5014000198","HTE ARS-106 BROOM SANNIA-ORO","PCS","CTN","2005000337543","138.8625"
"5014000199","HTE ARS-107 MERCURY BROOM","PCS","CTN","2005000337550","148.35"
"5014000200","HTE ARS-108 BROOM SUOERIOR","PCS","CTN","2005000337567","166.75"
"5014000201","HTE ARS-110 BROOM S.TIGRAIA","PCS","CTN","2005000337574","343.85"
"5014000202","HTE ARS-111 BROOM DECOR","PCS","CTN","2005000337581","193.2"
"5014000205","HTE ARS-115 BROOM MOQUETTE","PCS","CTN","2005000337611","212.75"
"5014000206","HTE ARS-117 BROOM SANREMO","PCS","CTN","2005000337628","189.75"
"5014000210","HTE ARS-301 BROOM MASTER","PCS","CTN","2005000337666","185.725"
"5014000211","HTE ARS-317 PLASTIC F.SQUEEGEE 33 CM","PCS","CTN","2005000337673","214.935"
"5014000212","HTE ARS-318 PLASTIC F.SQUEEGEE 44CM","PCS","CTN","2005000337680","243.915"
"5014000213","HTE ARS-405 WASHING BRUSH","PCS","CTN","2005000337697","169.04999999999998"
"5014000214","HTE ARS-808 BIG SHOVEL W/ BRUSH","PCS","CTN","2005000337703","148.92499999999998"
"5014000340","DUBAI COASTER ROUND 12PCS","PCS","CTN","2004000190769","12.075"
"5014000370","SUPER SCRUB BRUSH SYNTHETIC","PCS","CTN","2007000409664","178.25"
"5014000371","SUPER LAVATORY BRUSH SET","SIZE-1","CTN","2007000409671","178.25"
"5014000372","SUPER S\METAL 10X35CM","PCS","CTN","2007000409688","212.75"
"5014000388","SUPER C17 WHITE YAM MOP S-1 WITH HANDLE","PCS","CTN","2007000409855","878.5999999999999"
"5014000389","SUPER C18 WHITE YAM MOP SMALL WITH HANDLE","PCS","CTN","2007000409862","738.3"
"5014000390","SUPER C20 YELLOW MOP BIG WITH HANDLE","PCS","CTN","2007000409879","966"
"5014000394","SUPER C22 BLUE PRINTED MOP BIG","PCS","CTN","2007000409923","335.8"
"5017000007","BA AZEEM TOILET PUMP SMALL","PCS","CTN","2004000158875","79.35"
"5030000028","MULTY CLOTH A\P 3PCS","PCS","CTN","2008000417413","253.57500000000002"
"5030000029","MULTY CLOTH ALL PURPOSE 10PCS","PCS","CTN","2008000417420","456.435"
"5030000032","SALWA TOWEL 1PC TO06","PCS","OUT","2009000445468","12.075"
"5035000063","FALCON PLASTIC EMBOSSED GLOVES 100PC","PCS","CTN","2005000333217","227.7"
"5042000063","SUPER PS18A METAL POT SCOURER 3PCS","PCS","CTN","2007000410035","271.4"
"5042000064","CORAZZI XR 639 SILVER 2 PIN SPONGE","PCS","CTN","2005000322815","82.8"
"5042000069","CORAZZI 3 SIMBA SUPER POT SCOURER","PCS","CTN","2005000322792","108.675"
"5042000075","CORAZZI XY946MAGIC METAL 3P","PCS","CTN","2004000252795","197.79999999999998"
"5042000077","CORAZZI CZ160-SPONGE GRINTA 2P 1 pc","PCS","CTN","2004000292333","96.6"
"5042000078","CORAZZI XR805 SPONGE ARCOBALENO 5P","PCS","CTN","2004000292340","166.75"
"5042000079","CORAZZI XR628 SPONGE BLITZ 4P","PCS","CTN","2004000292357","63.5375"
"5042000080","CORAZZI CZ185-SPONGE MANHATTAN 10P 24 pc","PCS","CTN","2004000292364","156.975"
"5042000081","CORAZZI CZ105-SIMBA SILVER 2P 1 pc","PCS","CTN","2004000292388","78.4875"
"5042000082","CORAZZI CZ130-SIMBA COLOR 5P","PCS","CTN","2004000292395","115"
"5042000084","CORAZZI XY945 MAGIC METAL 2P","PCS","CTN","2004000292746","200.1"
"5042000087","MULTY SPONGE 5PCS","PCS","CTN","2004000292425","374.325"
"5042000088","MULTY SPONGE CLOUR 5PCS","PCS","CTN","2004000292432","304.29"
"5042000123","S.SPONGEX G12 SCOURING SPONGE 5PCS","PCS","CTN","2004000217589","226.54999999999998"
"5042000127","SUPER 55 SCOURING PAD IN SLEEVES 5PCS","PCS","CTN","2004000227540","391"
"5042000129","SUPER G11 GROOVED SPONGE 2PCS","PCS","OUT","2007000410011","20.987614999999998"
"5042000129","SUPER G11 GROOVED SPONGE 2PCS","PCS","CTN","2007000410028","207.8625"
"5042000130","SUPER HG2 HQ SPONGE WITH SCRUBBER 2PCS","PCS","OUT","50426630","95.16250000000001"
"5042000130","SUPER HG2 HQ SPONGE WITH SCRUBBER 2PCS","PCS","CTN","2004000227779","284.05"
"5042000131","SUPER HG3 HQ SPONGE WITH SCRUBBER 3PCS","PCS","CTN","2005000354724","281.75"
"5042000132","SUPER 5OAH-COLOUR COMBO 10PCS","PCS","OUT","50426636","109.1925"
"5042000132","SUPER 5OAH-COLOUR COMBO 10PCS","PCS","CTN","2004000227793","477.25000000000006"
